ANIO|CLAVE DE FORMULARIO|CLAVE DE LA ENTIDAD|TIPO DE PRODUCTO O SERVICIO|TIPO DE CLIENTE O USUARIO|CLASIFICACION POR GRADO DE RIESGO|PAIS DE NACIONALIDAD|PAIS DE RESIDENCIA|ENTIDAD FEDERATIVA DE RESIDENCIA|ACTIVIDAD ECONOMICA|NUMERO DE CLIENTES O  USUARIOS ACTIVOS AL CIERRE
2025|A2|12345|1|5|1|157|157|19|6815015|3
2025|A2|12345|1|5|1|157|157|19|7113012|1
2025|A2|12345|1|5|1|157|157|19|7114010|3
2025|A2|12345|1|5|1|157|157|19|7119010|3
2025|A2|12345|1|5|1|157|157|19|8400004|7
2025|A2|12345|1|5|1|157|157|19|8413015|3
2025|A2|12345|1|5|1|157|157|19|8700008|2
2025|A2|12345|1|5|1|157|157|19|8933013|9
2025|A2|12345|1|5|1|157|157|19|8944098|7
2025|A2|12345|1|5|1|157|157|19|9213018|4
2025|A2|12345|1|5|1|157|157|19|9411998|4
2025|A2|12345|1|5|1|157|157|19|9506009|6
2025|A2|12345|1|5|1|157|157|19|9999999|10
2025|A2|12345|1|5|1|157|157|19|0|6
2025|A2|12345|1|15|1|157|157|19|2094027|1
2025|A2|12345|1|15|1|157|157|19|4111936|1
2025|A2|12345|1|15|1|157|157|19|6132013|2
2025|A2|12345|1|15|1|157|157|19|6999108|3
2025|A2|12345|1|15|1|157|157|19|7113012|3
2025|A2|12345|1|15|1|157|157|19|8133035|2
2025|A2|12345|1|15|1|157|157|19|8400004|1
2025|A2|12345|1|15|1|157|157|19|8712011|1
2025|A2|12345|1|15|1|157|157|19|8939011|1
2025|A2|12345|1|15|1|157|157|19|8944098|24
2025|A2|12345|1|15|1|157|157|19|8991011|4
2025|A2|12345|1|15|1|157|157|19|9411998|2
2025|A2|12345|1|15|1|157|157|19|9502007|1
2025|A2|12345|1|15|1|157|157|19|9506009|9
2025|A2|12345|1|15|1|157|157|19|9999999|10
2025|A2|12345|2|1|1|157|157|19|2093011|1
2025|A2|12345|2|1|1|157|157|19|2400000|1
2025|A2|12345|2|1|1|157|157|19|3013018|1
2025|A2|12345|2|1|1|157|157|19|3229045|1
2025|A2|12345|2|1|1|157|157|19|3319028|1
2025|A2|12345|2|1|1|157|157|19|3422011|1
2025|A2|12345|2|1|1|157|157|19|3429017|1
2025|A2|12345|2|1|1|157|157|19|3699024|1
2025|A2|12345|2|1|1|157|157|19|3933018|1
2025|A2|12345|2|1|1|157|157|19|3999127|1
2025|A2|12345|2|1|1|157|157|19|4111019|1
2025|A2|12345|2|1|1|157|157|19|4111936|1
2025|A2|12345|2|1|1|157|157|19|4112017|1
2025|A2|12345|2|1|1|157|157|19|4219011|1
2025|A2|12345|2|1|1|157|157|19|4221016|1
2025|A2|12345|2|1|1|157|157|19|5011903|1
2025|A2|12345|2|1|1|157|157|19|6131023|4
2025|A2|12345|2|1|1|157|157|19|6132071|1
2025|A2|12345|2|1|1|157|157|19|6211015|1
2025|A2|12345|2|1|1|157|157|19|6211023|5
2025|A2|12345|2|1|1|157|157|19|6212013|5
2025|A2|12345|2|1|1|157|157|19|6215025|2
2025|A2|12345|2|1|1|157|157|19|6216023|1
2025|A2|12345|2|1|1|157|157|19|6225016|1
2025|A2|12345|2|1|1|157|157|19|6231021|1
2025|A2|12345|2|1|1|157|157|19|6300008|1
2025|A2|12345|2|1|1|157|157|19|6322010|1
2025|A2|12345|2|1|1|157|157|19|6411011|1
2025|A2|12345|2|1|1|157|157|19|6629010|1
2025|A2|12345|2|1|1|157|157|19|6700000|1
2025|A2|12345|2|1|1|157|157|19|6999108|3
2025|A2|12345|2|1|1|157|157|19|6999900|1
2025|A2|12345|2|1|1|157|157|19|7113012|2
2025|A2|12345|2|1|1|157|157|19|7115018|1
2025|A2|12345|2|1|1|157|157|19|7121015|1
2025|A2|12345|2|1|1|157|157|19|7129019|1
2025|A2|12345|2|1|1|157|157|19|8312019|2
2025|A2|12345|2|1|1|157|157|19|8400004|1
2025|A2|12345|2|1|1|157|157|19|8413015|1
2025|A2|12345|2|1|1|157|157|19|8421018|1
2025|A2|12345|2|1|1|157|157|19|8428014|1
2025|A2|12345|2|1|1|157|157|19|8500002|1
2025|A2|12345|2|1|1|157|157|19|8521016|1
2025|A2|12345|2|1|1|157|157|19|8522014|1
2025|A2|12345|2|1|1|157|157|19|8524010|1
2025|A2|12345|2|1|1|157|157|19|8700008|3
2025|A2|12345|2|1|1|157|157|19|8711021|1
2025|A2|12345|2|1|1|157|157|19|8712011|1
2025|A2|12345|2|1|1|157|157|19|8900004|6
2025|A2|12345|2|1|1|157|157|19|8911019|2
2025|A2|12345|2|1|1|157|157|19|8913015|1
2025|A2|12345|2|1|1|157|157|19|8929020|2
2025|A2|12345|2|1|1|157|157|19|8933013|3
2025|A2|12345|2|1|1|157|157|19|8935019|1
2025|A2|12345|2|1|1|157|157|19|8944098|85
2025|A2|12345|2|1|1|157|157|19|8991011|48
2025|A2|12345|2|1|1|157|157|19|9115016|1
2025|A2|12345|2|1|1|157|157|19|9121013|1
2025|A2|12345|2|1|1|157|157|19|9211012|3
2025|A2|12345|2|1|1|157|157|19|9219016|1
2025|A2|12345|2|1|1|157|157|19|9331018|1
2025|A2|12345|2|1|1|157|157|19|9400003|1
2025|A2|12345|2|1|1|157|157|19|9411998|7
2025|A2|12345|2|1|1|157|157|19|9506009|82
2025|A2|12345|2|1|1|157|157|19|9999999|16
2025|A2|12345|2|1|1|157|157|19|0|1
2025|A2|12345|2|5|1|157|157|19|6211023|1
2025|A2|12345|2|5|1|157|157|19|8944098|1
2025|A2|12345|2|15|1|157|157|19|8944098|2
2025|A2|12345|3|1|1|157|157|7|6131023|2
2025|A2|12345|3|1|1|157|157|7|8524010|1
2025|A2|12345|3|1|1|157|157|7|8944098|1
2025|A2|12345|3|1|1|157|157|7|8991011|1
2025|A2|12345|3|1|1|157|157|7|9115016|1
2025|A2|12345|3|1|1|157|157|7|9212010|1
2025|A2|12345|3|1|1|157|157|7|9231028|1
2025|A2|12345|3|1|1|157|157|7|9411034|1
2025|A2|12345|3|1|1|157|157|7|9506009|2
2025|A2|12345|3|1|1|157|157|19|100008|3
2025|A2|12345|3|1|1|157|157|19|111021|1
2025|A2|12345|3|1|1|157|157|19|111097|1
2025|A2|12345|3|1|1|157|157|19|111104|2
2025|A2|12345|3|1|1|157|157|19|112029|1
2025|A2|12345|3|1|1|157|157|19|112079|1
2025|A2|12345|3|1|1|157|157|19|112136|1
2025|A2|12345|3|1|1|157|157|19|124040|1
2025|A2|12345|3|1|1|157|157|19|149014|2
2025|A2|12345|3|1|1|157|157|19|149907|1
2025|A2|12345|3|1|1|157|157|19|191023|1
2025|A2|12345|3|1|1|157|157|19|214015|1
2025|A2|12345|3|1|1|157|157|19|221010|1
2025|A2|12345|3|1|1|157|157|19|311019|1
2025|A2|12345|3|1|1|157|157|19|329012|1
2025|A2|12345|3|1|1|157|157|19|391011|1
2025|A2|12345|3|1|1|157|157|19|459025|1
2025|A2|12345|3|1|1|157|157|19|1100007|1
2025|A2|12345|3|1|1|157|157|19|1211028|1
2025|A2|12345|3|1|1|157|157|19|1221019|1
2025|A2|12345|3|1|1|157|157|19|1411016|1
2025|A2|12345|3|1|1|157|157|19|1412014|1
2025|A2|12345|3|1|1|157|157|19|1419010|1
2025|A2|12345|3|1|1|157|157|19|2000008|26
2025|A2|12345|3|1|1|157|157|19|2012029|2
2025|A2|12345|3|1|1|157|157|19|2014017|1
2025|A2|12345|3|1|1|157|157|19|2022010|1
2025|A2|12345|3|1|1|157|157|19|2049014|2
2025|A2|12345|3|1|1|157|157|19|2049030|1
2025|A2|12345|3|1|1|157|157|19|2059013|1
2025|A2|12345|3|1|1|157|157|19|2061026|1
2025|A2|12345|3|1|1|157|157|19|2071017|13
2025|A2|12345|3|1|1|157|157|19|2072023|2
2025|A2|12345|3|1|1|157|157|19|2081016|1
2025|A2|12345|3|1|1|157|157|19|2082014|1
2025|A2|12345|3|1|1|157|157|19|2093011|8
2025|A2|12345|3|1|1|157|157|19|2094019|3
2025|A2|12345|3|1|1|157|157|19|2094027|3
2025|A2|12345|3|1|1|157|157|19|2097013|2
2025|A2|12345|3|1|1|157|157|19|2099019|1
2025|A2|12345|3|1|1|157|157|19|2099043|9
2025|A2|12345|3|1|1|157|157|19|2099051|1
2025|A2|12345|3|1|1|157|157|19|2122018|1
2025|A2|12345|3|1|1|157|157|19|2131027|1
2025|A2|12345|3|1|1|157|157|19|2131035|1
2025|A2|12345|3|1|1|157|157|19|2131043|2
2025|A2|12345|3|1|1|157|157|19|2300002|2
2025|A2|12345|3|1|1|157|157|19|2312015|1
2025|A2|12345|3|1|1|157|157|19|2312023|2
2025|A2|12345|3|1|1|157|157|19|2319011|2
2025|A2|12345|3|1|1|157|157|19|2400000|8
2025|A2|12345|3|1|1|157|157|19|2411015|1
2025|A2|12345|3|1|1|157|157|19|2411023|5
2025|A2|12345|3|1|1|157|157|19|2412013|2
2025|A2|12345|3|1|1|157|157|19|2412039|7
2025|A2|12345|3|1|1|157|157|19|2413011|1
2025|A2|12345|3|1|1|157|157|19|2419019|1
2025|A2|12345|3|1|1|157|157|19|2419069|2
2025|A2|12345|3|1|1|157|157|19|2434017|1
2025|A2|12345|3|1|1|157|157|19|2529016|1
2025|A2|12345|3|1|1|157|157|19|2529082|1
2025|A2|12345|3|1|1|157|157|19|2600006|1
2025|A2|12345|3|1|1|157|157|19|2612019|1
2025|A2|12345|3|1|1|157|157|19|2633023|1
2025|A2|12345|3|1|1|157|157|19|2639039|2
2025|A2|12345|3|1|1|157|157|19|2700004|1
2025|A2|12345|3|1|1|157|157|19|2711019|6
2025|A2|12345|3|1|1|157|157|19|2719013|3
2025|A2|12345|3|1|1|157|157|19|2800002|2
2025|A2|12345|3|1|1|157|157|19|2812015|1
2025|A2|12345|3|1|1|157|157|19|2829010|4
2025|A2|12345|3|1|1|157|157|19|2921048|2
2025|A2|12345|3|1|1|157|157|19|2921056|6
2025|A2|12345|3|1|1|157|157|19|2921072|1
2025|A2|12345|3|1|1|157|157|19|3000007|1
2025|A2|12345|3|1|1|157|157|19|3013018|2
2025|A2|12345|3|1|1|157|157|19|3013026|3
2025|A2|12345|3|1|1|157|157|19|3021011|2
2025|A2|12345|3|1|1|157|157|19|3032018|1
2025|A2|12345|3|1|1|157|157|19|3041019|2
2025|A2|12345|3|1|1|157|157|19|3051026|6
2025|A2|12345|3|1|1|157|157|19|3061025|1
2025|A2|12345|3|1|1|157|157|19|3062015|3
2025|A2|12345|3|1|1|157|157|19|3092012|1
2025|A2|12345|3|1|1|157|157|19|3092020|1
2025|A2|12345|3|1|1|157|157|19|3099042|2
2025|A2|12345|3|1|1|157|157|19|3111010|1
2025|A2|12345|3|1|1|157|157|19|3113016|4
2025|A2|12345|3|1|1|157|157|19|3200003|3
2025|A2|12345|3|1|1|157|157|19|3212024|8
2025|A2|12345|3|1|1|157|157|19|3219038|1
2025|A2|12345|3|1|1|157|157|19|3221017|1
2025|A2|12345|3|1|1|157|157|19|3229045|3
2025|A2|12345|3|1|1|157|157|19|3229053|1
2025|A2|12345|3|1|1|157|157|19|3300001|1
2025|A2|12345|3|1|1|157|157|19|3311016|1
2025|A2|12345|3|1|1|157|157|19|3319010|1
2025|A2|12345|3|1|1|157|157|19|3319028|4
2025|A2|12345|3|1|1|157|157|19|3321015|3
2025|A2|12345|3|1|1|157|157|19|3323029|1
2025|A2|12345|3|1|1|157|157|19|3331022|2
2025|A2|12345|3|1|1|157|157|19|3332012|1
2025|A2|12345|3|1|1|157|157|19|3342011|2
2025|A2|12345|3|1|1|157|157|19|3342029|1
2025|A2|12345|3|1|1|157|157|19|3352010|1
2025|A2|12345|3|1|1|157|157|19|3400009|8
2025|A2|12345|3|1|1|157|157|19|3411022|1
2025|A2|12345|3|1|1|157|157|19|3413010|2
2025|A2|12345|3|1|1|157|157|19|3422011|1
2025|A2|12345|3|1|1|157|157|19|3423027|1
2025|A2|12345|3|1|1|157|157|19|3429017|1
2025|A2|12345|3|1|1|157|157|19|3500007|5
2025|A2|12345|3|1|1|157|157|19|3516038|3
2025|A2|12345|3|1|1|157|157|19|3516054|7
2025|A2|12345|3|1|1|157|157|19|3531010|2
2025|A2|12345|3|1|1|157|157|19|3591022|3
2025|A2|12345|3|1|1|157|157|19|3593010|1
2025|A2|12345|3|1|1|157|157|19|3593028|1
2025|A2|12345|3|1|1|157|157|19|3595040|1
2025|A2|12345|3|1|1|157|157|19|3595058|1
2025|A2|12345|3|1|1|157|157|19|3596014|1
2025|A2|12345|3|1|1|157|157|19|3599092|6
2025|A2|12345|3|1|1|157|157|19|3600005|11
2025|A2|12345|3|1|1|157|157|19|3621027|7
2025|A2|12345|3|1|1|157|157|19|3631018|1
2025|A2|12345|3|1|1|157|157|19|3632016|1
2025|A2|12345|3|1|1|157|157|19|3639905|4
2025|A2|12345|3|1|1|157|157|19|3639913|1
2025|A2|12345|3|1|1|157|157|19|3692010|2
2025|A2|12345|3|1|1|157|157|19|3699024|15
2025|A2|12345|3|1|1|157|157|19|3699032|1
2025|A2|12345|3|1|1|157|157|19|3700003|11
2025|A2|12345|3|1|1|157|157|19|3711018|1
2025|A2|12345|3|1|1|157|157|19|3731016|1
2025|A2|12345|3|1|1|157|157|19|3731024|5
2025|A2|12345|3|1|1|157|157|19|3791010|1
2025|A2|12345|3|1|1|157|157|19|3793016|2
2025|A2|12345|3|1|1|157|157|19|3793024|1
2025|A2|12345|3|1|1|157|157|19|3800001|1
2025|A2|12345|3|1|1|157|157|19|3813012|1
2025|A2|12345|3|1|1|157|157|19|3814010|1
2025|A2|12345|3|1|1|157|157|19|3819010|2
2025|A2|12345|3|1|1|157|157|19|3892016|1
2025|A2|12345|3|1|1|157|157|19|3900009|4
2025|A2|12345|3|1|1|157|157|19|3932010|1
2025|A2|12345|3|1|1|157|157|19|3932028|4
2025|A2|12345|3|1|1|157|157|19|3933018|2
2025|A2|12345|3|1|1|157|157|19|3961043|2
2025|A2|12345|3|1|1|157|157|19|3961051|1
2025|A2|12345|3|1|1|157|157|19|3997022|1
2025|A2|12345|3|1|1|157|157|19|3999127|1
2025|A2|12345|3|1|1|157|157|19|3999903|3
2025|A2|12345|3|1|1|157|157|19|4100004|4
2025|A2|12345|3|1|1|157|157|19|4111019|30
2025|A2|12345|3|1|1|157|157|19|4111027|49
2025|A2|12345|3|1|1|157|157|19|4111035|2
2025|A2|12345|3|1|1|157|157|19|4111928|7
2025|A2|12345|3|1|1|157|157|19|4111936|5
2025|A2|12345|3|1|1|157|157|19|4111944|12
2025|A2|12345|3|1|1|157|157|19|4111952|6
2025|A2|12345|3|1|1|157|157|19|4112017|3
2025|A2|12345|3|1|1|157|157|19|4113015|6
2025|A2|12345|3|1|1|157|157|19|4121034|1
2025|A2|12345|3|1|1|157|157|19|4123014|1
2025|A2|12345|3|1|1|157|157|19|4129012|1
2025|A2|12345|3|1|1|157|157|19|4193017|4
2025|A2|12345|3|1|1|157|157|19|4199015|9
2025|A2|12345|3|1|1|157|157|19|4199908|1
2025|A2|12345|3|1|1|157|157|19|4200002|8
2025|A2|12345|3|1|1|157|157|19|4219011|2
2025|A2|12345|3|1|1|157|157|19|4221016|3
2025|A2|12345|3|1|1|157|157|19|4222014|7
2025|A2|12345|3|1|1|157|157|19|4229010|2
2025|A2|12345|3|1|1|157|157|19|4291019|5
2025|A2|12345|3|1|1|157|157|19|4293015|3
2025|A2|12345|3|1|1|157|157|19|4299013|6
2025|A2|12345|3|1|1|157|157|19|5011903|3
2025|A2|12345|3|1|1|157|157|19|5100003|1
2025|A2|12345|3|1|1|157|157|19|5111018|1
2025|A2|12345|3|1|1|157|157|19|6100002|21
2025|A2|12345|3|1|1|157|157|19|6112015|8
2025|A2|12345|3|1|1|157|157|19|6112023|2
2025|A2|12345|3|1|1|157|157|19|6113013|1
2025|A2|12345|3|1|1|157|157|19|6119011|1
2025|A2|12345|3|1|1|157|157|19|6121032|2
2025|A2|12345|3|1|1|157|157|19|6122014|11
2025|A2|12345|3|1|1|157|157|19|6124010|9
2025|A2|12345|3|1|1|157|157|19|6131015|1
2025|A2|12345|3|1|1|157|157|19|6131023|127
2025|A2|12345|3|1|1|157|157|19|6132013|18
2025|A2|12345|3|1|1|157|157|19|6132021|3
2025|A2|12345|3|1|1|157|157|19|6132047|6
2025|A2|12345|3|1|1|157|157|19|6132055|15
2025|A2|12345|3|1|1|157|157|19|6132071|8
2025|A2|12345|3|1|1|157|157|19|6133029|2
2025|A2|12345|3|1|1|157|157|19|6134019|1
2025|A2|12345|3|1|1|157|157|19|6135017|12
2025|A2|12345|3|1|1|157|157|19|6136015|1
2025|A2|12345|3|1|1|157|157|19|6136023|2
2025|A2|12345|3|1|1|157|157|19|6200000|17
2025|A2|12345|3|1|1|157|157|19|6211015|5
2025|A2|12345|3|1|1|157|157|19|6211023|64
2025|A2|12345|3|1|1|157|157|19|6212013|36
2025|A2|12345|3|1|1|157|157|19|6215017|3
2025|A2|12345|3|1|1|157|157|19|6215025|13
2025|A2|12345|3|1|1|157|157|19|6216023|11
2025|A2|12345|3|1|1|157|157|19|6216031|1
2025|A2|12345|3|1|1|157|157|19|6223010|2
2025|A2|12345|3|1|1|157|157|19|6225016|5
2025|A2|12345|3|1|1|157|157|19|6225024|12
2025|A2|12345|3|1|1|157|157|19|6226022|4
2025|A2|12345|3|1|1|157|157|19|6227012|1
2025|A2|12345|3|1|1|157|157|19|6229018|1
2025|A2|12345|3|1|1|157|157|19|6231013|5
2025|A2|12345|3|1|1|157|157|19|6231021|15
2025|A2|12345|3|1|1|157|157|19|6232011|8
2025|A2|12345|3|1|1|157|157|19|6233019|11
2025|A2|12345|3|1|1|157|157|19|6239017|6
2025|A2|12345|3|1|1|157|157|19|6300008|20
2025|A2|12345|3|1|1|157|157|19|6311039|2
2025|A2|12345|3|1|1|157|157|19|6312011|2
2025|A2|12345|3|1|1|157|157|19|6314017|1
2025|A2|12345|3|1|1|157|157|19|6321012|2
2025|A2|12345|3|1|1|157|157|19|6322010|7
2025|A2|12345|3|1|1|157|157|19|6323018|2
2025|A2|12345|3|1|1|157|157|19|6324016|1
2025|A2|12345|3|1|1|157|157|19|6325014|1
2025|A2|12345|3|1|1|157|157|19|6325030|7
2025|A2|12345|3|1|1|157|157|19|6326020|6
2025|A2|12345|3|1|1|157|157|19|6329016|24
2025|A2|12345|3|1|1|157|157|19|6400006|5
2025|A2|12345|3|1|1|157|157|19|6411011|24
2025|A2|12345|3|1|1|157|157|19|6412019|7
2025|A2|12345|3|1|1|157|157|19|6419015|1
2025|A2|12345|3|1|1|157|157|19|6419023|1
2025|A2|12345|3|1|1|157|157|19|6500004|2
2025|A2|12345|3|1|1|157|157|19|6513015|2
2025|A2|12345|3|1|1|157|157|19|6515011|1
2025|A2|12345|3|1|1|157|157|19|6619037|4
2025|A2|12345|3|1|1|157|157|19|6619045|1
2025|A2|12345|3|1|1|157|157|19|6619053|1
2025|A2|12345|3|1|1|157|157|19|6621016|2
2025|A2|12345|3|1|1|157|157|19|6622022|16
2025|A2|12345|3|1|1|157|157|19|6623020|2
2025|A2|12345|3|1|1|157|157|19|6624010|2
2025|A2|12345|3|1|1|157|157|19|6625018|1
2025|A2|12345|3|1|1|157|157|19|6626024|1
2025|A2|12345|3|1|1|157|157|19|6626032|2
2025|A2|12345|3|1|1|157|157|19|6627014|1
2025|A2|12345|3|1|1|157|157|19|6629010|5
2025|A2|12345|3|1|1|157|157|19|6692017|1
2025|A2|12345|3|1|1|157|157|19|6693015|1
2025|A2|12345|3|1|1|157|157|19|6699021|1
2025|A2|12345|3|1|1|157|157|19|6699039|2
2025|A2|12345|3|1|1|157|157|19|6699047|2
2025|A2|12345|3|1|1|157|157|19|6700000|3
2025|A2|12345|3|1|1|157|157|19|6713011|1
2025|A2|12345|3|1|1|157|157|19|6714035|3
2025|A2|12345|3|1|1|157|157|19|6719019|1
2025|A2|12345|3|1|1|157|157|19|6721022|3
2025|A2|12345|3|1|1|157|157|19|6722012|1
2025|A2|12345|3|1|1|157|157|19|6729026|4
2025|A2|12345|3|1|1|157|157|19|6800008|2
2025|A2|12345|3|1|1|157|157|19|6811013|5
2025|A2|12345|3|1|1|157|157|19|6812011|2
2025|A2|12345|3|1|1|157|157|19|6813027|1
2025|A2|12345|3|1|1|157|157|19|6815015|2
2025|A2|12345|3|1|1|157|157|19|6816013|3
2025|A2|12345|3|1|1|157|157|19|6819017|2
2025|A2|12345|3|1|1|157|157|19|6900006|3
2025|A2|12345|3|1|1|157|157|19|6911045|1
2025|A2|12345|3|1|1|157|157|19|6993019|1
2025|A2|12345|3|1|1|157|157|19|6999025|1
2025|A2|12345|3|1|1|157|157|19|6999041|1
2025|A2|12345|3|1|1|157|157|19|6999083|2
2025|A2|12345|3|1|1|157|157|19|6999108|91
2025|A2|12345|3|1|1|157|157|19|6999132|1
2025|A2|12345|3|1|1|157|157|19|6999158|6
2025|A2|12345|3|1|1|157|157|19|6999166|7
2025|A2|12345|3|1|1|157|157|19|6999900|14
2025|A2|12345|3|1|1|157|157|19|7100001|28
2025|A2|12345|3|1|1|157|157|19|7111016|24
2025|A2|12345|3|1|1|157|157|19|7112014|1
2025|A2|12345|3|1|1|157|157|19|7113012|238
2025|A2|12345|3|1|1|157|157|19|7114010|18
2025|A2|12345|3|1|1|157|157|19|7115018|27
2025|A2|12345|3|1|1|157|157|19|7119010|13
2025|A2|12345|3|1|1|157|157|19|7121015|10
2025|A2|12345|3|1|1|157|157|19|7122013|1
2025|A2|12345|3|1|1|157|157|19|7123011|11
2025|A2|12345|3|1|1|157|157|19|7129019|44
2025|A2|12345|3|1|1|157|157|19|7131014|1
2025|A2|12345|3|1|1|157|157|19|7311012|13
2025|A2|12345|3|1|1|157|157|19|7400005|7
2025|A2|12345|3|1|1|157|157|19|7414014|1
2025|A2|12345|3|1|1|157|157|19|7500003|15
2025|A2|12345|3|1|1|157|157|19|7511018|7
2025|A2|12345|3|1|1|157|157|19|7512016|4
2025|A2|12345|3|1|1|157|157|19|7600001|3
2025|A2|12345|3|1|1|157|157|19|7611016|1
2025|A2|12345|3|1|1|157|157|19|7613004|1
2025|A2|12345|3|1|1|157|157|19|7613012|9
2025|A2|12345|3|1|1|157|157|19|7613905|1
2025|A2|12345|3|1|1|157|157|19|7614010|2
2025|A2|12345|3|1|1|157|157|19|8100000|1
2025|A2|12345|3|1|1|157|157|19|8113011|1
2025|A2|12345|3|1|1|157|157|19|8123010|1
2025|A2|12345|3|1|1|157|157|19|8123052|3
2025|A2|12345|3|1|1|157|157|19|8123060|1
2025|A2|12345|3|1|1|157|157|19|8123078|1
2025|A2|12345|3|1|1|157|157|19|8123903|1
2025|A2|12345|3|1|1|157|157|19|8131013|3
2025|A2|12345|3|1|1|157|157|19|8131021|6
2025|A2|12345|3|1|1|157|157|19|8133035|2
2025|A2|12345|3|1|1|157|157|19|8141012|1
2025|A2|12345|3|1|1|157|157|19|8151011|1
2025|A2|12345|3|1|1|157|157|19|8151029|1
2025|A2|12345|3|1|1|157|157|19|8200008|2
2025|A2|12345|3|1|1|157|157|19|8211021|1
2025|A2|12345|3|1|1|157|157|19|8219017|9
2025|A2|12345|3|1|1|157|157|19|8219025|1
2025|A2|12345|3|1|1|157|157|19|8219033|1
2025|A2|12345|3|1|1|157|157|19|8219041|14
2025|A2|12345|3|1|1|157|157|19|8219075|1
2025|A2|12345|3|1|1|157|157|19|8219083|3
2025|A2|12345|3|1|1|157|157|19|8300006|5
2025|A2|12345|3|1|1|157|157|19|8311011|5
2025|A2|12345|3|1|1|157|157|19|8312019|31
2025|A2|12345|3|1|1|157|157|19|8313017|4
2025|A2|12345|3|1|1|157|157|19|8314015|8
2025|A2|12345|3|1|1|157|157|19|8400004|67
2025|A2|12345|3|1|1|157|157|19|8411019|1
2025|A2|12345|3|1|1|157|157|19|8412017|3
2025|A2|12345|3|1|1|157|157|19|8413015|22
2025|A2|12345|3|1|1|157|157|19|8414013|5
2025|A2|12345|3|1|1|157|157|19|8415011|10
2025|A2|12345|3|1|1|157|157|19|8419013|1
2025|A2|12345|3|1|1|157|157|19|8421018|17
2025|A2|12345|3|1|1|157|157|19|8422016|7
2025|A2|12345|3|1|1|157|157|19|8424012|19
2025|A2|12345|3|1|1|157|157|19|8425010|2
2025|A2|12345|3|1|1|157|157|19|8426018|15
2025|A2|12345|3|1|1|157|157|19|8427016|14
2025|A2|12345|3|1|1|157|157|19|8428014|15
2025|A2|12345|3|1|1|157|157|19|8429012|5
2025|A2|12345|3|1|1|157|157|19|8429020|1
2025|A2|12345|3|1|1|157|157|19|8429038|11
2025|A2|12345|3|1|1|157|157|19|8429046|1
2025|A2|12345|3|1|1|157|157|19|8500002|3
2025|A2|12345|3|1|1|157|157|19|8511025|1
2025|A2|12345|3|1|1|157|157|19|8519011|1
2025|A2|12345|3|1|1|157|157|19|8521016|2
2025|A2|12345|3|1|1|157|157|19|8522014|2
2025|A2|12345|3|1|1|157|157|19|8524010|81
2025|A2|12345|3|1|1|157|157|19|8600000|4
2025|A2|12345|3|1|1|157|157|19|8611015|3
2025|A2|12345|3|1|1|157|157|19|8612013|1
2025|A2|12345|3|1|1|157|157|19|8619019|4
2025|A2|12345|3|1|1|157|157|19|8700008|36
2025|A2|12345|3|1|1|157|157|19|8711013|3
2025|A2|12345|3|1|1|157|157|19|8711021|90
2025|A2|12345|3|1|1|157|157|19|8712011|53
2025|A2|12345|3|1|1|157|157|19|8713019|1
2025|A2|12345|3|1|1|157|157|19|8714017|2
2025|A2|12345|3|1|1|157|157|19|8719017|7
2025|A2|12345|3|1|1|157|157|19|8721012|6
2025|A2|12345|3|1|1|157|157|19|8722010|1
2025|A2|12345|3|1|1|157|157|19|8723018|14
2025|A2|12345|3|1|1|157|157|19|8800006|13
2025|A2|12345|3|1|1|157|157|19|8813017|3
2025|A2|12345|3|1|1|157|157|19|8814015|4
2025|A2|12345|3|1|1|157|157|19|8819015|1
2025|A2|12345|3|1|1|157|157|19|8821010|1
2025|A2|12345|3|1|1|157|157|19|8824014|1
2025|A2|12345|3|1|1|157|157|19|8825012|1
2025|A2|12345|3|1|1|157|157|19|8826010|1
2025|A2|12345|3|1|1|157|157|19|8827018|4
2025|A2|12345|3|1|1|157|157|19|8829048|1
2025|A2|12345|3|1|1|157|157|19|8831019|2
2025|A2|12345|3|1|1|157|157|19|8833015|1
2025|A2|12345|3|1|1|157|157|19|8900004|91
2025|A2|12345|3|1|1|157|157|19|8911019|31
2025|A2|12345|3|1|1|157|157|19|8912017|1
2025|A2|12345|3|1|1|157|157|19|8913015|19
2025|A2|12345|3|1|1|157|157|19|8914013|12
2025|A2|12345|3|1|1|157|157|19|8915011|3
2025|A2|12345|3|1|1|157|157|19|8919013|28
2025|A2|12345|3|1|1|157|157|19|8922016|6
2025|A2|12345|3|1|1|157|157|19|8922024|8
2025|A2|12345|3|1|1|157|157|19|8924012|5
2025|A2|12345|3|1|1|157|157|19|8929020|12
2025|A2|12345|3|1|1|157|157|19|8931017|1
2025|A2|12345|3|1|1|157|157|19|8932015|10
2025|A2|12345|3|1|1|157|157|19|8933013|105
2025|A2|12345|3|1|1|157|157|19|8934011|7
2025|A2|12345|3|1|1|157|157|19|8934029|3
2025|A2|12345|3|1|1|157|157|19|8935019|27
2025|A2|12345|3|1|1|157|157|19|8936017|1
2025|A2|12345|3|1|1|157|157|19|8939011|3
2025|A2|12345|3|1|1|157|157|19|8942014|11
2025|A2|12345|3|1|1|157|157|19|8944010|6
2025|A2|12345|3|1|1|157|157|19|8944028|9
2025|A2|12345|3|1|1|157|157|19|8944098|2794
2025|A2|12345|3|1|1|157|157|19|8949010|4
