ANIO|CLAVE DE FORMULARIO|CLAVE DE LA ENTIDAD|TIPO DE PRODUCTO O SERVICIO|TIPO DE CLIENTE O USUARIO|CLASIFICACION POR GRADO DE RIESGO|PAIS DE NACIONALIDAD|PAIS DE RESIDENCIA|ENTIDAD FEDERATIVA DE RESIDENCIA|ACTIVIDAD ECONOMICA|NUMERO DE CLIENTES O  USUARIOS ACTIVOS AL CIERRE
2025|A2|12345|3|1|1|157|157|15|3815018|2
2025|A2|12345|3|1|1|157|157|15|3819010|23
2025|A2|12345|3|1|1|157|157|15|3821015|1
2025|A2|12345|3|1|1|157|157|15|3832012|1
2025|A2|12345|3|1|1|157|157|15|3891018|1
2025|A2|12345|3|1|1|157|157|15|3892016|5
2025|A2|12345|3|1|1|157|157|15|3900009|3
2025|A2|12345|3|1|1|157|157|15|3911014|3
2025|A2|12345|3|1|1|157|157|15|3912020|1
2025|A2|12345|3|1|1|157|157|15|3932010|5
2025|A2|12345|3|1|1|157|157|15|3933018|2
2025|A2|12345|3|1|1|157|157|15|3941029|1
2025|A2|12345|3|1|1|157|157|15|3951036|1
2025|A2|12345|3|1|1|157|157|15|3961019|2
2025|A2|12345|3|1|1|157|157|15|3961043|1
2025|A2|12345|3|1|1|157|157|15|3962025|1
2025|A2|12345|3|1|1|157|157|15|3992014|1
2025|A2|12345|3|1|1|157|157|15|3992030|1
2025|A2|12345|3|1|1|157|157|15|3992048|3
2025|A2|12345|3|1|1|157|157|15|3994010|2
2025|A2|12345|3|1|1|157|157|15|3997022|1
2025|A2|12345|3|1|1|157|157|15|3999078|2
2025|A2|12345|3|1|1|157|157|15|3999101|8
2025|A2|12345|3|1|1|157|157|15|3999119|1
2025|A2|12345|3|1|1|157|157|15|3999903|7
2025|A2|12345|3|1|1|157|157|15|4100004|10
2025|A2|12345|3|1|1|157|157|15|4111019|35
2025|A2|12345|3|1|1|157|157|15|4111027|100
2025|A2|12345|3|1|1|157|157|15|4111035|1
2025|A2|12345|3|1|1|157|157|15|4111051|1
2025|A2|12345|3|1|1|157|157|15|4111928|12
2025|A2|12345|3|1|1|157|157|15|4111936|8
2025|A2|12345|3|1|1|157|157|15|4111944|13
2025|A2|12345|3|1|1|157|157|15|4111952|3
2025|A2|12345|3|1|1|157|157|15|4112017|9
2025|A2|12345|3|1|1|157|157|15|4113015|10
2025|A2|12345|3|1|1|157|157|15|4121018|4
2025|A2|12345|3|1|1|157|157|15|4123014|6
2025|A2|12345|3|1|1|157|157|15|4191011|1
2025|A2|12345|3|1|1|157|157|15|4192019|2
2025|A2|12345|3|1|1|157|157|15|4193017|5
2025|A2|12345|3|1|1|157|157|15|4199015|2
2025|A2|12345|3|1|1|157|157|15|4199908|38
2025|A2|12345|3|1|1|157|157|15|4200002|15
2025|A2|12345|3|1|1|157|157|15|4211017|1
2025|A2|12345|3|1|1|157|157|15|4212015|1
2025|A2|12345|3|1|1|157|157|15|4221016|11
2025|A2|12345|3|1|1|157|157|15|4222014|53
2025|A2|12345|3|1|1|157|157|15|4229010|10
2025|A2|12345|3|1|1|157|157|15|4291019|1
2025|A2|12345|3|1|1|157|157|15|4299013|4
2025|A2|12345|3|1|1|157|157|15|5011010|12
2025|A2|12345|3|1|1|157|157|15|5011903|10
2025|A2|12345|3|1|1|157|157|15|5011911|1
2025|A2|12345|3|1|1|157|157|15|5012018|2
2025|A2|12345|3|1|1|157|157|15|5100003|6
2025|A2|12345|3|1|1|157|157|15|5111018|3
2025|A2|12345|3|1|1|157|157|15|6100002|4
2025|A2|12345|3|1|1|157|157|15|6111017|11
2025|A2|12345|3|1|1|157|157|15|6112015|35
2025|A2|12345|3|1|1|157|157|15|6112023|7
2025|A2|12345|3|1|1|157|157|15|6113013|5
2025|A2|12345|3|1|1|157|157|15|6114011|3
2025|A2|12345|3|1|1|157|157|15|6119011|2
2025|A2|12345|3|1|1|157|157|15|6122014|35
2025|A2|12345|3|1|1|157|157|15|6124010|26
2025|A2|12345|3|1|1|157|157|15|6126024|3
2025|A2|12345|3|1|1|157|157|15|6126032|9
2025|A2|12345|3|1|1|157|157|15|6131015|2
2025|A2|12345|3|1|1|157|157|15|6131023|270
2025|A2|12345|3|1|1|157|157|15|6132013|51
2025|A2|12345|3|1|1|157|157|15|6132021|5
2025|A2|12345|3|1|1|157|157|15|6132039|2
2025|A2|12345|3|1|1|157|157|15|6132047|28
2025|A2|12345|3|1|1|157|157|15|6132055|20
2025|A2|12345|3|1|1|157|157|15|6132071|1
2025|A2|12345|3|1|1|157|157|15|6132089|1
2025|A2|12345|3|1|1|157|157|15|6133029|5
2025|A2|12345|3|1|1|157|157|15|6134019|16
2025|A2|12345|3|1|1|157|157|15|6135017|5
2025|A2|12345|3|1|1|157|157|15|6136023|4
2025|A2|12345|3|1|1|157|157|15|6139027|2
2025|A2|12345|3|1|1|157|157|15|6200000|4
2025|A2|12345|3|1|1|157|157|15|6211015|13
2025|A2|12345|3|1|1|157|157|15|6211023|196
2025|A2|12345|3|1|1|157|157|15|6212013|108
2025|A2|12345|3|1|1|157|157|15|6215017|7
2025|A2|12345|3|1|1|157|157|15|6215025|4
2025|A2|12345|3|1|1|157|157|15|6216023|10
2025|A2|12345|3|1|1|157|157|15|6216031|7
2025|A2|12345|3|1|1|157|157|15|6221014|6
2025|A2|12345|3|1|1|157|157|15|6222012|5
2025|A2|12345|3|1|1|157|157|15|6223010|11
2025|A2|12345|3|1|1|157|157|15|6224018|1
2025|A2|12345|3|1|1|157|157|15|6225016|32
2025|A2|12345|3|1|1|157|157|15|6225024|7
2025|A2|12345|3|1|1|157|157|15|6225032|4
2025|A2|12345|3|1|1|157|157|15|6226022|7
2025|A2|12345|3|1|1|157|157|15|6227012|4
2025|A2|12345|3|1|1|157|157|15|6228010|1
2025|A2|12345|3|1|1|157|157|15|6229018|5
2025|A2|12345|3|1|1|157|157|15|6231013|60
2025|A2|12345|3|1|1|157|157|15|6231021|121
2025|A2|12345|3|1|1|157|157|15|6232011|41
2025|A2|12345|3|1|1|157|157|15|6233019|67
2025|A2|12345|3|1|1|157|157|15|6239017|3
2025|A2|12345|3|1|1|157|157|15|6300008|2
2025|A2|12345|3|1|1|157|157|15|6311013|1
2025|A2|12345|3|1|1|157|157|15|6311039|16
2025|A2|12345|3|1|1|157|157|15|6312011|11
2025|A2|12345|3|1|1|157|157|15|6314017|4
2025|A2|12345|3|1|1|157|157|15|6321012|6
2025|A2|12345|3|1|1|157|157|15|6322010|7
2025|A2|12345|3|1|1|157|157|15|6325030|16
2025|A2|12345|3|1|1|157|157|15|6325048|1
2025|A2|12345|3|1|1|157|157|15|6326020|16
2025|A2|12345|3|1|1|157|157|15|6329016|47
2025|A2|12345|3|1|1|157|157|15|6400006|25
2025|A2|12345|3|1|1|157|157|15|6411011|150
2025|A2|12345|3|1|1|157|157|15|6412019|21
2025|A2|12345|3|1|1|157|157|15|6419015|14
2025|A2|12345|3|1|1|157|157|15|6419023|3
2025|A2|12345|3|1|1|157|157|15|6500004|2
2025|A2|12345|3|1|1|157|157|15|6511019|3
2025|A2|12345|3|1|1|157|157|15|6512017|4
2025|A2|12345|3|1|1|157|157|15|6513015|13
2025|A2|12345|3|1|1|157|157|15|6514013|1
2025|A2|12345|3|1|1|157|157|15|6515011|3
2025|A2|12345|3|1|1|157|157|15|6600002|4
2025|A2|12345|3|1|1|157|157|15|6613013|1
2025|A2|12345|3|1|1|157|157|15|6619037|9
2025|A2|12345|3|1|1|157|157|15|6619053|2
2025|A2|12345|3|1|1|157|157|15|6621016|2
2025|A2|12345|3|1|1|157|157|15|6622014|1
2025|A2|12345|3|1|1|157|157|15|6622022|18
2025|A2|12345|3|1|1|157|157|15|6623020|9
2025|A2|12345|3|1|1|157|157|15|6624010|7
2025|A2|12345|3|1|1|157|157|15|6625018|6
2025|A2|12345|3|1|1|157|157|15|6626024|17
2025|A2|12345|3|1|1|157|157|15|6626032|3
2025|A2|12345|3|1|1|157|157|15|6627014|2
2025|A2|12345|3|1|1|157|157|15|6628012|5
2025|A2|12345|3|1|1|157|157|15|6629010|36
2025|A2|12345|3|1|1|157|157|15|6692017|6
2025|A2|12345|3|1|1|157|157|15|6693015|1
2025|A2|12345|3|1|1|157|157|15|6694013|2
2025|A2|12345|3|1|1|157|157|15|6695011|2
2025|A2|12345|3|1|1|157|157|15|6699021|18
2025|A2|12345|3|1|1|157|157|15|6699039|3
2025|A2|12345|3|1|1|157|157|15|6699047|12
2025|A2|12345|3|1|1|157|157|15|6700000|5
2025|A2|12345|3|1|1|157|157|15|6711015|2
2025|A2|12345|3|1|1|157|157|15|6714019|5
2025|A2|12345|3|1|1|157|157|15|6714035|4
2025|A2|12345|3|1|1|157|157|15|6719019|3
2025|A2|12345|3|1|1|157|157|15|6721022|7
2025|A2|12345|3|1|1|157|157|15|6721036|4
2025|A2|12345|3|1|1|157|157|15|6722012|2
2025|A2|12345|3|1|1|157|157|15|6729018|5
2025|A2|12345|3|1|1|157|157|15|6729026|2
2025|A2|12345|3|1|1|157|157|15|6729034|2
2025|A2|12345|3|1|1|157|157|15|6731013|1
2025|A2|12345|3|1|1|157|157|15|6732011|13
2025|A2|12345|3|1|1|157|157|15|6732029|2
2025|A2|12345|3|1|1|157|157|15|6732045|10
2025|A2|12345|3|1|1|157|157|15|6800008|1
2025|A2|12345|3|1|1|157|157|15|6811013|13
2025|A2|12345|3|1|1|157|157|15|6812011|11
2025|A2|12345|3|1|1|157|157|15|6813019|3
2025|A2|12345|3|1|1|157|157|15|6813027|4
2025|A2|12345|3|1|1|157|157|15|6815015|8
2025|A2|12345|3|1|1|157|157|15|6816013|1
2025|A2|12345|3|1|1|157|157|15|6819017|29
2025|A2|12345|3|1|1|157|157|15|6900006|2
2025|A2|12345|3|1|1|157|157|15|6911029|1
2025|A2|12345|3|1|1|157|157|15|6911045|12
2025|A2|12345|3|1|1|157|157|15|6911079|1
2025|A2|12345|3|1|1|157|157|15|6992011|1
2025|A2|12345|3|1|1|157|157|15|6993019|4
2025|A2|12345|3|1|1|157|157|15|6999025|5
2025|A2|12345|3|1|1|157|157|15|6999033|22
2025|A2|12345|3|1|1|157|157|15|6999041|23
2025|A2|12345|3|1|1|157|157|15|6999059|1
2025|A2|12345|3|1|1|157|157|15|6999067|2
2025|A2|12345|3|1|1|157|157|15|6999075|3
2025|A2|12345|3|1|1|157|157|15|6999083|3
2025|A2|12345|3|1|1|157|157|15|6999108|84
2025|A2|12345|3|1|1|157|157|15|6999124|1
2025|A2|12345|3|1|1|157|157|15|6999132|1
2025|A2|12345|3|1|1|157|157|15|6999166|18
2025|A2|12345|3|1|1|157|157|15|6999900|102
2025|A2|12345|3|1|1|157|157|15|7100001|14
2025|A2|12345|3|1|1|157|157|15|7111016|103
2025|A2|12345|3|1|1|157|157|15|7112014|16
2025|A2|12345|3|1|1|157|157|15|7113012|174
2025|A2|12345|3|1|1|157|157|15|7114010|59
2025|A2|12345|3|1|1|157|157|15|7115018|209
2025|A2|12345|3|1|1|157|157|15|7119010|23
2025|A2|12345|3|1|1|157|157|15|7121015|2
2025|A2|12345|3|1|1|157|157|15|7122013|8
2025|A2|12345|3|1|1|157|157|15|7123011|38
2025|A2|12345|3|1|1|157|157|15|7129019|154
2025|A2|12345|3|1|1|157|157|15|7129902|72
2025|A2|12345|3|1|1|157|157|15|7131014|3
2025|A2|12345|3|1|1|157|157|15|7132012|1
2025|A2|12345|3|1|1|157|157|15|7133010|3
2025|A2|12345|3|1|1|157|157|15|7191018|1
2025|A2|12345|3|1|1|157|157|15|7212012|1
2025|A2|12345|3|1|1|157|157|15|7291016|1
2025|A2|12345|3|1|1|157|157|15|7300007|1
2025|A2|12345|3|1|1|157|157|15|7311012|2
2025|A2|12345|3|1|1|157|157|15|7312010|2
2025|A2|12345|3|1|1|157|157|15|7400005|4
2025|A2|12345|3|1|1|157|157|15|7412018|2
2025|A2|12345|3|1|1|157|157|15|7414014|4
2025|A2|12345|3|1|1|157|157|15|7500003|11
2025|A2|12345|3|1|1|157|157|15|7511018|9
2025|A2|12345|3|1|1|157|157|15|7512016|16
2025|A2|12345|3|1|1|157|157|15|7513014|4
2025|A2|12345|3|1|1|157|157|15|7514012|1
2025|A2|12345|3|1|1|157|157|15|7600001|6
2025|A2|12345|3|1|1|157|157|15|7611016|23
2025|A2|12345|3|1|1|157|157|15|7612014|1
2025|A2|12345|3|1|1|157|157|15|7613004|20
2025|A2|12345|3|1|1|157|157|15|7613012|26
2025|A2|12345|3|1|1|157|157|15|7613905|29
2025|A2|12345|3|1|1|157|157|15|7614010|7
2025|A2|12345|3|1|1|157|157|15|8100000|9
2025|A2|12345|3|1|1|157|157|15|8113011|10
2025|A2|12345|3|1|1|157|157|15|8113029|2
2025|A2|12345|3|1|1|157|157|15|8123010|22
2025|A2|12345|3|1|1|157|157|15|8123052|4
2025|A2|12345|3|1|1|157|157|15|8123078|8
2025|A2|12345|3|1|1|157|157|15|8123086|6
2025|A2|12345|3|1|1|157|157|15|8123903|7
2025|A2|12345|3|1|1|157|157|15|8123911|1
2025|A2|12345|3|1|1|157|157|15|8131013|9
2025|A2|12345|3|1|1|157|157|15|8131021|13
2025|A2|12345|3|1|1|157|157|15|8133035|3
2025|A2|12345|3|1|1|157|157|15|8151011|1
2025|A2|12345|3|1|1|157|157|15|8151029|11
2025|A2|12345|3|1|1|157|157|15|8200008|11
2025|A2|12345|3|1|1|157|157|15|8211013|1
2025|A2|12345|3|1|1|157|157|15|8211047|1
2025|A2|12345|3|1|1|157|157|15|8219017|16
2025|A2|12345|3|1|1|157|157|15|8219025|1
2025|A2|12345|3|1|1|157|157|15|8219033|1
2025|A2|12345|3|1|1|157|157|15|8219083|5
2025|A2|12345|3|1|1|157|157|15|8219108|1
2025|A2|12345|3|1|1|157|157|15|8219114|2
2025|A2|12345|3|1|1|157|157|15|8219122|15
2025|A2|12345|3|1|1|157|157|15|8300006|2
2025|A2|12345|3|1|1|157|157|15|8311011|104
2025|A2|12345|3|1|1|157|157|15|8312019|52
2025|A2|12345|3|1|1|157|157|15|8313017|5
2025|A2|12345|3|1|1|157|157|15|8314015|12
2025|A2|12345|3|1|1|157|157|15|8400004|19
2025|A2|12345|3|1|1|157|157|15|8411019|11
2025|A2|12345|3|1|1|157|157|15|8412017|27
2025|A2|12345|3|1|1|157|157|15|8413015|46
2025|A2|12345|3|1|1|157|157|15|8414013|8
2025|A2|12345|3|1|1|157|157|15|8415011|62
2025|A2|12345|3|1|1|157|157|15|8419013|5
2025|A2|12345|3|1|1|157|157|15|8421018|81
2025|A2|12345|3|1|1|157|157|15|8422016|39
2025|A2|12345|3|1|1|157|157|15|8423014|1
2025|A2|12345|3|1|1|157|157|15|8424012|82
2025|A2|12345|3|1|1|157|157|15|8425010|5
2025|A2|12345|3|1|1|157|157|15|8426026|4
2025|A2|12345|3|1|1|157|157|15|8427016|51
2025|A2|12345|3|1|1|157|157|15|8428014|24
2025|A2|12345|3|1|1|157|157|15|8429012|34
2025|A2|12345|3|1|1|157|157|15|8429038|82
2025|A2|12345|3|1|1|157|157|15|8429046|5
2025|A2|12345|3|1|1|157|157|15|8500002|1
2025|A2|12345|3|1|1|157|157|15|8511017|8
2025|A2|12345|3|1|1|157|157|15|8511025|3
2025|A2|12345|3|1|1|157|157|15|8511033|2
2025|A2|12345|3|1|1|157|157|15|8519011|2
2025|A2|12345|3|1|1|157|157|15|8521016|16
2025|A2|12345|3|1|1|157|157|15|8522014|24
2025|A2|12345|3|1|1|157|157|15|8523012|4
2025|A2|12345|3|1|1|157|157|15|8524010|4
2025|A2|12345|3|1|1|157|157|15|8611015|12
2025|A2|12345|3|1|1|157|157|15|8700008|15
2025|A2|12345|3|1|1|157|157|15|8711013|28
2025|A2|12345|3|1|1|157|157|15|8711021|120
2025|A2|12345|3|1|1|157|157|15|8712011|359
2025|A2|12345|3|1|1|157|157|15|8713019|1
2025|A2|12345|3|1|1|157|157|15|8719017|1
2025|A2|12345|3|1|1|157|157|15|8721012|6
2025|A2|12345|3|1|1|157|157|15|8722010|4
2025|A2|12345|3|1|1|157|157|15|8723026|1
2025|A2|12345|3|1|1|157|157|15|8800006|2
2025|A2|12345|3|1|1|157|157|15|8811011|2
2025|A2|12345|3|1|1|157|157|15|8813017|20
2025|A2|12345|3|1|1|157|157|15|8814015|8
2025|A2|12345|3|1|1|157|157|15|8821010|1
2025|A2|12345|3|1|1|157|157|15|8821044|1
2025|A2|12345|3|1|1|157|157|15|8823016|9
2025|A2|12345|3|1|1|157|157|15|8825012|1
2025|A2|12345|3|1|1|157|157|15|8826010|1
2025|A2|12345|3|1|1|157|157|15|8827018|12
2025|A2|12345|3|1|1|157|157|15|8829014|1
2025|A2|12345|3|1|1|157|157|15|8829022|1
2025|A2|12345|3|1|1|157|157|15|8829048|1
2025|A2|12345|3|1|1|157|157|15|8832017|4
2025|A2|12345|3|1|1|157|157|15|8839013|1
2025|A2|12345|3|1|1|157|157|15|8839906|1
2025|A2|12345|3|1|1|157|157|15|8900004|17
2025|A2|12345|3|1|1|157|157|15|8911019|54
2025|A2|12345|3|1|1|157|157|15|8912017|3
2025|A2|12345|3|1|1|157|157|15|8913015|3
2025|A2|12345|3|1|1|157|157|15|8914013|5
2025|A2|12345|3|1|1|157|157|15|8915011|7
2025|A2|12345|3|1|1|157|157|15|8916019|2
2025|A2|12345|3|1|1|157|157|15|8916027|1
2025|A2|12345|3|1|1|157|157|15|8919013|9
2025|A2|12345|3|1|1|157|157|15|8921018|4
2025|A2|12345|3|1|1|157|157|15|8922016|10
2025|A2|12345|3|1|1|157|157|15|8922024|5
2025|A2|12345|3|1|1|157|157|15|8923014|1
2025|A2|12345|3|1|1|157|157|15|8924012|2
2025|A2|12345|3|1|1|157|157|15|8929020|16
2025|A2|12345|3|1|1|157|157|15|8932015|21
2025|A2|12345|3|1|1|157|157|15|8933013|140
2025|A2|12345|3|1|1|157|157|15|8934011|16
2025|A2|12345|3|1|1|157|157|15|8934029|21
2025|A2|12345|3|1|1|157|157|15|8935019|54
2025|A2|12345|3|1|1|157|157|15|8936017|10
2025|A2|12345|3|1|1|157|157|15|8939011|1
2025|A2|12345|3|1|1|157|157|15|8941016|21
2025|A2|12345|3|1|1|157|157|15|8942014|5
2025|A2|12345|3|1|1|157|157|15|8943012|4
2025|A2|12345|3|1|1|157|157|15|8944010|6
2025|A2|12345|3|1|1|157|157|15|8944028|14
2025|A2|12345|3|1|1|157|157|15|8944098|42
2025|A2|12345|3|1|1|157|157|15|8949888|55
2025|A2|12345|3|1|1|157|157|15|8949903|33
2025|A2|12345|3|1|1|157|157|15|8949911|2
2025|A2|12345|3|1|1|157|157|15|8991011|1293
2025|A2|12345|3|1|1|157|157|15|9100009|10
2025|A2|12345|3|1|1|157|157|15|9112012|258
2025|A2|12345|3|1|1|157|157|15|9113010|103
2025|A2|12345|3|1|1|157|157|15|9115016|75
2025|A2|12345|3|1|1|157|157|15|9119018|104
2025|A2|12345|3|1|1|157|157|15|9121013|25
2025|A2|12345|3|1|1|157|157|15|9122011|10
2025|A2|12345|3|1|1|157|157|15|9129017|27
2025|A2|12345|3|1|1|157|157|15|9191016|5
2025|A2|12345|3|1|1|157|157|15|9199010|1
2025|A2|12345|3|1|1|157|157|15|9200007|6
2025|A2|12345|3|1|1|157|157|15|9211012|266
2025|A2|12345|3|1|1|157|157|15|9212010|48
2025|A2|12345|3|1|1|157|157|15|9213018|51
2025|A2|12345|3|1|1|157|157|15|9214016|31
2025|A2|12345|3|1|1|157|157|15|9215014|1
2025|A2|12345|3|1|1|157|157|15|9219016|10
2025|A2|12345|3|1|1|157|157|15|9221011|1
2025|A2|12345|3|1|1|157|157|15|9231010|16
2025|A2|12345|3|1|1|157|157|15|9231028|35
2025|A2|12345|3|1|1|157|157|15|9311010|3
2025|A2|12345|3|1|1|157|157|15|9311028|1
2025|A2|12345|3|1|1|157|157|15|9311036|1
2025|A2|12345|3|1|1|157|157|15|9311044|56
2025|A2|12345|3|1|1|157|157|15|9312018|26
2025|A2|12345|3|1|1|157|157|15|9321019|7
2025|A2|12345|3|1|1|157|157|15|9322017|1
2025|A2|12345|3|1|1|157|157|15|9331018|9
2025|A2|12345|3|1|1|157|157|15|9400003|11
2025|A2|12345|3|1|1|157|157|15|9411018|119
2025|A2|12345|3|1|1|157|157|15|9411026|123
2025|A2|12345|3|1|1|157|157|15|9411034|243
2025|A2|12345|3|1|1|157|157|15|9411886|3
2025|A2|12345|3|1|1|157|157|15|9411901|10
2025|A2|12345|3|1|1|157|157|15|9411919|2
2025|A2|12345|3|1|1|157|157|15|9411998|16
2025|A2|12345|3|1|1|157|157|15|9471012|12
2025|A2|12345|3|1|1|157|157|15|9503005|1
2025|A2|12345|3|1|1|157|157|15|9504003|9
2025|A2|12345|3|1|1|157|157|15|9506009|1119
2025|A2|12345|3|1|1|157|157|15|9900003|1
2025|A2|12345|3|1|1|157|157|15|9911018|4
2025|A2|12345|3|1|1|157|157|15|9919012|18
2025|A2|12345|3|1|1|157|157|15|9999999|604
2025|A2|12345|3|1|1|157|157|15|000000|2822
2025|A2|12345|3|1|1|157|157|16|8933013|1
2025|A2|12345|3|1|1|157|157|16|8991011|2
2025|A2|12345|3|1|1|157|157|16|9411026|1
2025|A2|12345|3|1|1|157|157|17|7115018|1
2025|A2|12345|3|1|1|157|157|17|8429038|1
2025|A2|12345|3|1|1|157|157|17|9112012|1
2025|A2|12345|3|1|1|157|157|19|2812015|1
2025|A2|12345|3|1|1|157|157|19|8429038|1
2025|A2|12345|3|1|1|157|157|19|9129017|1
2025|A2|12345|3|1|1|157|157|20|6999900|1
2025|A2|12345|3|1|1|157|157|20|8991011|1
2025|A2|12345|3|1|1|157|157|20|9506009|1
2025|A2|12345|3|1|1|157|157|21|221010|1
2025|A2|12345|3|1|1|157|157|21|4111027|1
2025|A2|12345|3|1|1|157|157|21|5011903|1
2025|A2|12345|3|1|1|157|157|21|6212013|1
2025|A2|12345|3|1|1|157|157|21|8123036|1
2025|A2|12345|3|1|1|157|157|21|9999999|1
2025|A2|12345|3|1|1|157|157|21|000000|2
2025|A2|12345|3|1|1|157|157|22|3229053|1
2025|A2|12345|3|1|1|157|157|22|3341039|1
2025|A2|12345|3|1|1|157|157|22|3521037|1
2025|A2|12345|3|1|1|157|157|22|3811016|2
2025|A2|12345|3|1|1|157|157|22|3819010|1
2025|A2|12345|3|1|1|157|157|22|3932010|1
2025|A2|12345|3|1|1|157|157|22|4199908|1
2025|A2|12345|3|1|1|157|157|22|6211023|1
2025|A2|12345|3|1|1|157|157|22|6223010|1
2025|A2|12345|3|1|1|157|157|22|6225016|1
2025|A2|12345|3|1|1|157|157|22|6999900|1
2025|A2|12345|3|1|1|157|157|22|7123011|1
2025|A2|12345|3|1|1|157|157|22|8123010|1
2025|A2|12345|3|1|1|157|157|22|8311011|1
2025|A2|12345|3|1|1|157|157|22|8411019|1
2025|A2|12345|3|1|1|157|157|22|8991011|3
2025|A2|12345|3|1|1|157|157|22|9212010|1
2025|A2|12345|3|1|1|157|157|22|9506009|3
2025|A2|12345|3|1|1|157|157|22|9999999|1
2025|A2|12345|3|1|1|157|157|22|000000|1
2025|A2|12345|3|1|1|157|157|23|7113012|1
2025|A2|12345|3|1|1|157|157|23|7119010|1
2025|A2|12345|3|1|1|157|157|23|8611015|1
2025|A2|12345|3|1|1|157|157|23|8933013|1
2025|A2|12345|3|1|1|157|157|23|8949888|1
2025|A2|12345|3|1|1|157|157|23|8991011|1
2025|A2|12345|3|1|1|157|157|23|9112012|1
2025|A2|12345|3|1|1|157|157|23|000000|1
2025|A2|12345|3|1|1|157|157|24|6513015|1
2025|A2|12345|3|1|1|157|157|24|9411034|1
2025|A2|12345|3|1|1|157|157|28|9411018|1
2025|A2|12345|3|1|1|157|157|29|6211023|1
2025|A2|12345|3|1|1|157|157|29|8991011|1
2025|A2|12345|3|1|1|157|157|29|000000|1
2025|A2|12345|3|1|1|157|157|30|3999903|1
2025|A2|12345|3|1|1|157|157|30|6122014|1
2025|A2|12345|3|1|1|157|157|30|7129019|1
2025|A2|12345|3|1|1|157|157|30|8311011|1
2025|A2|12345|3|1|1|157|157|30|8991011|1
2025|A2|12345|3|1|1|157|157|30|9506009|2
2025|A2|12345|3|1|1|157|157|31|3041019|1
2025|A2|12345|3|1|1|157|157|31|9231028|1
2025|A2|12345|3|1|1|157|157|31|9999999|1
2025|A2|12345|3|1|5|157|157|15|2811017|1
2025|A2|12345|3|1|5|157|157|15|7129019|1
2025|A2|12345|3|1|5|157|157|15|8312019|1
2025|A2|12345|3|1|5|157|157|15|8412017|1
2025|A2|12345|3|1|5|157|157|15|9411026|1
2025|A2|12345|3|5|1|157|157|9|2711019|1
2025|A2|12345|3|5|1|157|157|9|000000|1
2025|A2|12345|3|5|1|157|157|15|2921056|1
2025|A2|12345|3|5|1|157|157|15|3699024|2
2025|A2|12345|3|5|1|157|157|15|4112017|1
2025|A2|12345|3|5|1|157|157|15|6231013|1
2025|A2|12345|3|5|1|157|157|15|6233019|1
2025|A2|12345|3|5|1|157|157|15|6419015|1
2025|A2|12345|3|5|1|157|157|15|6629010|1
2025|A2|12345|3|5|1|157|157|15|6721022|1
2025|A2|12345|3|5|1|157|157|15|6999900|1
2025|A2|12345|3|5|1|157|157|15|7115018|2
2025|A2|12345|3|5|1|157|157|15|7129019|1
2025|A2|12345|3|5|1|157|157|15|8522014|1
2025|A2|12345|3|5|1|157|157|15|8911019|1
2025|A2|12345|3|5|1|157|157|15|8991011|1
2025|A2|12345|3|5|1|157|157|15|9506009|1
2025|A2|12345|3|5|1|157|157|15|000000|6
2025|A2|12345|3|15|1|157|157|9|2921056|1
2025|A2|12345|3|15|1|157|157|9|4222014|1
2025|A2|12345|3|15|1|157|157|9|7129902|1
2025|A2|12345|3|15|1|157|157|9|7613012|1
2025|A2|12345|3|15|1|157|157|9|9411026|2
2025|A2|12345|3|15|1|157|157|9|9506009|1
2025|A2|12345|3|15|1|157|157|9|9999999|1
2025|A2|12345|3|15|1|157|157|15|212019|1
2025|A2|12345|3|15|1|157|157|15|322040|1
2025|A2|12345|3|15|1|157|157|15|2093011|2
2025|A2|12345|3|15|1|157|157|15|2094027|1
2025|A2|12345|3|15|1|157|157|15|2300002|1
2025|A2|12345|3|15|1|157|157|15|2318039|1
2025|A2|12345|3|15|1|157|157|15|2411023|1
2025|A2|12345|3|15|1|157|157|15|2413011|1
2025|A2|12345|3|15|1|157|157|15|2529074|1
2025|A2|12345|3|15|1|157|157|15|2713015|1
2025|A2|12345|3|15|1|157|157|15|2829010|2
2025|A2|12345|3|15|1|157|157|15|2921056|1
2025|A2|12345|3|15|1|157|157|15|3041019|1
2025|A2|12345|3|15|1|157|157|15|3061025|2
2025|A2|12345|3|15|1|157|157|15|3111010|1
2025|A2|12345|3|15|1|157|157|15|3211018|1
2025|A2|12345|3|15|1|157|157|15|3219038|1
2025|A2|12345|3|15|1|157|157|15|3229045|1
2025|A2|12345|3|15|1|157|157|15|3341013|1
2025|A2|12345|3|15|1|157|157|15|3400009|1
2025|A2|12345|3|15|1|157|157|15|3516054|2
2025|A2|12345|3|15|1|157|157|15|3531028|1
2025|A2|12345|3|15|1|157|157|15|3599133|1
2025|A2|12345|3|15|1|157|157|15|3639905|1
2025|A2|12345|3|15|1|157|157|15|3694024|1
2025|A2|12345|3|15|1|157|157|15|3697010|1
2025|A2|12345|3|15|1|157|157|15|3699024|2
2025|A2|12345|3|15|1|157|157|15|3811016|1
2025|A2|12345|3|15|1|157|157|15|3814010|1
2025|A2|12345|3|15|1|157|157|15|4111019|2
2025|A2|12345|3|15|1|157|157|15|4111027|1
2025|A2|12345|3|15|1|157|157|15|4199908|1
2025|A2|12345|3|15|1|157|157|15|4222014|1
